movie_key,person_key,department,job,character_name,billing_order
mov_steve_jobs_2015_26b3db,per_seth_rogen_ecd33a,Acting,Actor,,2
mov_steve_jobs_2015_26b3db,per_kate_winslet_8ef36d,Acting,Actor,,3
mov_steve_jobs_2015_26b3db,per_jeff_daniels_5d2e21,Acting,Actor,,4
mov_steve_jobs_2015_26b3db,per_katherine_waterston_f6dca6,Acting,Actor,,5
mov_straight_outta_compton_2015_ec0225,per_f_gary_gray_54ff40,Directing,Director,,1
mov_straight_outta_compton_2015_ec0225,per_o_shea_jackson_8344b8,Acting,Actor,,1
mov_straight_outta_compton_2015_ec0225,per_jr_27d4b6,Acting,Actor,,2
mov_straight_outta_compton_2015_ec0225,per_corey_hawkins_46f636,Acting,Actor,,3
mov_straight_outta_compton_2015_ec0225,per_jason_mitchell_90fb8c,Acting,Actor,,4
mov_straight_outta_compton_2015_ec0225,per_aldis_hodge_a04631,Acting,Actor,,5
mov_suffragette_2015_5b13af,per_sarah_gavron_fce1d9,Directing,Director,,1
mov_suffragette_2015_5b13af,per_carey_mulligan_a92cf8,Acting,Actor,,1
mov_suffragette_2015_5b13af,per_helena_bonham_carter_ff7cd9,Acting,Actor,,2
mov_suffragette_2015_5b13af,per_meryl_streep_b1d285,Acting,Actor,,3
mov_suffragette_2015_5b13af,per_ben_whishaw_171334,Acting,Actor,,4
mov_suffragette_2015_5b13af,per_brendan_gleeson_197b15,Acting,Actor,,5
mov_suicide_squad_2016_945a24,per_david_ayer_67855c,Directing,Director,,1
mov_suicide_squad_2016_945a24,per_will_smith_172dcd,Acting,Actor,,1
mov_suicide_squad_2016_945a24,per_jared_leto_44b488,Acting,Actor,,2
mov_suicide_squad_2016_945a24,per_margot_robbie_6ea42c,Acting,Actor,,3
mov_suicide_squad_2016_945a24,per_joel_kinnaman_d02d3f,Acting,Actor,,4
mov_suicide_squad_2016_945a24,per_viola_davis_12425b,Acting,Actor,,5
mov_taken_2_2012_7cbd9e,per_olivier_megaton_0bce3f,Directing,Director,,1
mov_taken_2_2012_7cbd9e,per_liam_neeson_dc6bad,Acting,Actor,,1
mov_taken_2_2012_7cbd9e,per_famke_janssen_8cf068,Acting,Actor,,2
mov_taken_2_2012_7cbd9e,per_maggie_grace_b147fa,Acting,Actor,,3
mov_taken_2_2012_7cbd9e,per_rade_sherbedgia_8b6e81,Acting,Actor,,4
mov_taken_2_2012_7cbd9e,per_luke_grimes_3fbc58,Acting,Actor,,5
mov_tammy_2014_98c103,per_ben_falcone_50c7ac,Directing,Director,,1
mov_tammy_2014_98c103,per_melissa_mccarthy_9161a5,Acting,Actor,,1
mov_tammy_2014_98c103,per_susan_sarandon_0ca29e,Acting,Actor,,2
mov_tammy_2014_98c103,per_allison_janney_c86faa,Acting,Actor,,3
mov_tammy_2014_98c103,per_toni_collette_19e748,Acting,Actor,,4
mov_tammy_2014_98c103,per_sandra_oh_b76c78,Acting,Actor,,5
mov_ted_2012_37a7e0,per_seth_macfarlane_a06332,Directing,Director,,1
mov_ted_2012_37a7e0,per_mark_wahlberg_586641,Acting,Actor,,1
mov_ted_2012_37a7e0,per_mila_kunis_41e0aa,Acting,Actor,,2
mov_ted_2012_37a7e0,per_seth_macfarlane_a06332,Acting,Actor,,3
mov_ted_2012_37a7e0,per_giovanni_ribisi_bbdcb7,Acting,Actor,,4
mov_ted_2012_37a7e0,per_joel_mchale_f6ead4,Acting,Actor,,5
mov_ted_2_2015_0bc8d1,per_seth_macfarlane_a06332,Directing,Director,,1
mov_ted_2_2015_0bc8d1,per_alec_sulkin_55a83e,Acting,Actor,,1
mov_ted_2_2015_0bc8d1,per_wellesley_wild_screenplay_mark_wahlberg_f08f24,Acting,Actor,,2
mov_ted_2_2015_0bc8d1,per_seth_macfarlane_a06332,Acting,Actor,,3
mov_ted_2_2015_0bc8d1,per_amanda_seyfried_2d9a43,Acting,Actor,,4
mov_ted_2_2015_0bc8d1,per_giovanni_ribisi_bbdcb7,Acting,Actor,,5
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_jonathan_liebesman_9ea056,Directing,Director,,1
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_megan_fox_42ed81,Acting,Actor,,1
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_johnny_knoxville_6efafb,Acting,Actor,,2
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_alan_ritchson_c15819,Acting,Actor,,3
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_noel_fisher_2588f7,Acting,Actor,,4
mov_teenage_mutant_ninja_turtles_2014_2849b1,per_jeremy_howard_083a58,Acting,Actor,,5
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_dave_green_492331,Directing,Director,,1
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_megan_fox_42ed81,Acting,Actor,,1
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_stephen_amell_f6ddef,Acting,Actor,,2
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_will_arnett_1839eb,Acting,Actor,,3
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_laura_linney_271ccb,Acting,Actor,,4
mov_teenage_mutant_ninja_turtles_out_of_the_shadows_2016_8fbb7e,per_brian_tee_056efa,Acting,Actor,,5
mov_terminator_genisys_2015_80a019,per_alan_taylor_8acdb4,Directing,Director,,1
mov_terminator_genisys_2015_80a019,per_arnold_schwarzenegger_5d1a4c,Acting,Actor,,1
mov_terminator_genisys_2015_80a019,per_j_k_simmons_084bc3,Acting,Actor,,2
mov_terminator_genisys_2015_80a019,per_emilia_clarke_5809bd,Acting,Actor,,3
mov_terminator_genisys_2015_80a019,per_jason_clarke_13dd8c,Acting,Actor,,4
mov_terminator_genisys_2015_80a019,per_jai_courtney_be875b,Acting,Actor,,5
mov_texas_chainsaw_3d_2013_7680af,per_john_luessenhop_71c63b,Directing,Director,,1
mov_texas_chainsaw_3d_2013_7680af,per_alexandra_daddario_8cef47,Acting,Actor,,1
mov_texas_chainsaw_3d_2013_7680af,per_dan_yeager_6d8c89,Acting,Actor,,2
mov_texas_chainsaw_3d_2013_7680af,per_trey_songz_eee560,Acting,Actor,,3
mov_texas_chainsaw_3d_2013_7680af,per_scott_eastwood_bef0b7,Acting,Actor,,4
mov_texas_chainsaw_3d_2013_7680af,per_tania_raymonde_f0d2a7,Acting,Actor,,5
mov_that_awkward_moment_2014_93eb04,per_tom_gormican_325330,Directing,Director,,1
mov_that_awkward_moment_2014_93eb04,per_zac_efron_2e6295,Acting,Actor,,1
mov_that_awkward_moment_2014_93eb04,per_michael_b_jordan_ab2d21,Acting,Actor,,2
mov_that_awkward_moment_2014_93eb04,per_miles_teller_f9da98,Acting,Actor,,3
mov_that_awkward_moment_2014_93eb04,per_imogen_poots_049548,Acting,Actor,,4
mov_that_awkward_moment_2014_93eb04,per_jessica_lucas_6910c8,Acting,Actor,,5
mov_the_33_2015_d3ccf6,per_patricia_riggen_9aaddb,Directing,Director,,1
mov_the_33_2015_d3ccf6,per_antonio_banderas_c3dbd5,Acting,Actor,,1
mov_the_33_2015_d3ccf6,per_rodrigo_santoro_e0ee1a,Acting,Actor,,2
mov_the_33_2015_d3ccf6,per_juliette_binoche_9ccb4d,Acting,Actor,,3
mov_the_33_2015_d3ccf6,per_james_brolin_d206f2,Acting,Actor,,4
mov_the_33_2015_d3ccf6,per_lou_diamond_phillips_695afd,Acting,Actor,,5
mov_the_5th_wave_2016_4e216a,per_j_blakeson_2b1249,Directing,Director,,1
mov_the_5th_wave_2016_4e216a,per_chloe_grace_moretz_063f62,Acting,Actor,,1
mov_the_5th_wave_2016_4e216a,per_nick_robinson_4e4f27,Acting,Actor,,2
mov_the_5th_wave_2016_4e216a,per_alex_roe_185068,Acting,Actor,,3
mov_the_5th_wave_2016_4e216a,per_liev_schreiber_848928,Acting,Actor,,4
mov_the_5th_wave_2016_4e216a,per_maika_monroe_6740ef,Acting,Actor,,5
mov_the_age_of_adaline_2015_83bf3c,per_lee_toland_krieger_4cae71,Directing,Director,,1
mov_the_age_of_adaline_2015_83bf3c,per_blake_lively_3d7220,Acting,Actor,,1
mov_the_age_of_adaline_2015_83bf3c,per_michiel_huisman_e3fdf1,Acting,Actor,,2
mov_the_age_of_adaline_2015_83bf3c,per_harrison_ford_462172,Acting,Actor,,3
mov_the_age_of_adaline_2015_83bf3c,per_ellen_burstyn_88f61f,Acting,Actor,,4
mov_the_age_of_adaline_2015_83bf3c,per_amanda_crew_226154,Acting,Actor,,5
mov_the_amazing_spider_man_2012_660d52,per_marc_webb_22e11a,Directing,Director,,1
mov_the_amazing_spider_man_2012_660d52,per_andrew_garfield_bf2bdc,Acting,Actor,,1
mov_the_amazing_spider_man_2012_660d52,per_emma_stone_19275c,Acting,Actor,,2
mov_the_amazing_spider_man_2012_660d52,per_max_charles_3028e3,Acting,Actor,,3
mov_the_amazing_spider_man_2012_660d52,per_martin_sheen_0d4c74,Acting,Actor,,4
mov_the_amazing_spider_man_2012_660d52,per_sally_field_3a1a60,Acting,Actor,,5
mov_the_angry_birds_movie_2016_78c2b0,per_clay_kaytis_75ecad,Directing,Director,,1
mov_the_angry_birds_movie_2016_78c2b0,per_fergal_reilly_5d94c4,Directing,Director,,2
mov_the_angry_birds_movie_2016_78c2b0,per_jason_sudeikis_66ff40,Acting,Actor,,1
mov_the_angry_birds_movie_2016_78c2b0,per_josh_gad_e9f409,Acting,Actor,,2
mov_the_angry_birds_movie_2016_78c2b0,per_danny_mcbride_cb4479,Acting,Actor,,3
mov_the_angry_birds_movie_2016_78c2b0,per_bill_hader_b0a812,Acting,Actor,,4
mov_the_angry_birds_movie_2016_78c2b0,per_maya_rudolph_aa6398,Acting,Actor,,5
mov_the_best_exotic_marigold_hotel_2012_42409e,per_john_madden_b76e63,Directing,Director,,1
mov_the_best_exotic_marigold_hotel_2012_42409e,per_judi_dench_45aefe,Acting,Actor,,1
mov_the_best_exotic_marigold_hotel_2012_42409e,per_bill_nighy_de3ef5,Acting,Actor,,2
mov_the_best_exotic_marigold_hotel_2012_42409e,per_dev_patel_0b6561,Acting,Actor,,3
mov_the_best_exotic_marigold_hotel_2012_42409e,per_tom_wilkinson_d96a5a,Acting,Actor,,4
mov_the_best_exotic_marigold_hotel_2012_42409e,per_maggie_smith_3b1268,Acting,Actor,,5
mov_the_big_short_2015_8be854,per_adam_mckay_7c68c1,Directing,Director,,1
mov_the_big_short_2015_8be854,per_religious_bale_e9c3b8,Acting,Actor,,1
mov_the_big_short_2015_8be854,per_steve_carell_0a9c4a,Acting,Actor,,2
mov_the_big_short_2015_8be854,per_ryan_gosling_c7739f,Acting,Actor,,3
mov_the_big_short_2015_8be854,per_brad_pitt_c24c70,Acting,Actor,,4
mov_the_big_short_2015_8be854,per_melissa_leo_e64a6a,Acting,Actor,,5
mov_the_bling_ring_2013_dccda1,per_sofia_coppola_0f8c5d,Directing,Director,,1
mov_the_bling_ring_2013_dccda1,per_emma_watson_cde4b2,Acting,Actor,,1
mov_the_bling_ring_2013_dccda1,per_israel_broussard_22bdda,Acting,Actor,,2
mov_the_bling_ring_2013_dccda1,per_katie_chang_344b61,Acting,Actor,,3
mov_the_bling_ring_2013_dccda1,per_claire_julien_533542,Acting,Actor,,4
mov_the_bling_ring_2013_dccda1,per_taissa_farmiga_738d8a,Acting,Actor,,5
mov_the_book_of_life_2014_eed726,per_jorge_r_gutierrez_8da6bb,Directing,Director,,1
mov_the_book_of_life_2014_eed726,per_christina_applegate_adc18e,Acting,Actor,,1
mov_the_book_of_life_2014_eed726,per_diego_luna_7a0d31,Acting,Actor,,2
mov_the_book_of_life_2014_eed726,per_zoe_saldana_c2dd60,Acting,Actor,,3
mov_the_book_of_life_2014_eed726,per_channing_tatum_c931b9,Acting,Actor,,4
mov_the_boss_2016_87ae53,per_ben_falcone_50c7ac,Directing,Director,,1
mov_the_boss_2016_87ae53,per_melissa_mccarthy_9161a5,Acting,Actor,,1
mov_the_boss_2016_87ae53,per_kristen_bell_b2e2ff,Acting,Actor,,2
mov_the_boss_2016_87ae53,per_peter_dinklage_48083c,Acting,Actor,,3
mov_the_boss_2016_87ae53,per_tyler_labine_304a02,Acting,Actor,,4
mov_the_boss_2016_87ae53,per_kristen_schaal_bc8f82,Acting,Actor,,5
mov_the_bourne_legacy_2012_819c98,per_tony_gilroy_cd69c8,Directing,Director,,1
mov_the_bourne_legacy_2012_819c98,per_jeremy_renner_f71581,Acting,Actor,,1
mov_the_bourne_legacy_2012_819c98,per_rachel_weisz_256da8,Acting,Actor,,2
mov_the_bourne_legacy_2012_819c98,per_edward_norton_930577,Acting,Actor,,3
mov_the_bourne_legacy_2012_819c98,per_oscar_isaac_2fe13f,Acting,Actor,,4
mov_the_bourne_legacy_2012_819c98,per_joan_allen_6ee54e,Acting,Actor,,5
mov_the_boxtrolls_2014_b06e20,per_anthony_stacchi_115518,Directing,Director,,1
mov_the_boxtrolls_2014_b06e20,per_graham_annable_b54138,Directing,Director,,2
mov_the_boxtrolls_2014_b06e20,per_ben_kingsley_b8deb4,Acting,Actor,,1
mov_the_boxtrolls_2014_b06e20,per_toni_collette_19e748,Acting,Actor,,2
mov_the_boxtrolls_2014_b06e20,per_elle_fanning_07bfad,Acting,Actor,,3
mov_the_boxtrolls_2014_b06e20,per_isaac_hempstead_wright_79fb19,Acting,Actor,,4
mov_the_boxtrolls_2014_b06e20,per_jared_harris_901b14,Acting,Actor,,5
mov_the_boy_2016_c0f841,per_william_brent_bell_5e786d,Directing,Director,,1
mov_the_boy_2016_c0f841,per_lauren_cohan_921b51,Acting,Actor,,1
mov_the_boy_2016_c0f841,per_rupert_evans_6688b0,Acting,Actor,,2
mov_the_boy_2016_c0f841,per_jim_norton_0f88f4,Acting,Actor,,3
mov_the_boy_2016_c0f841,per_diana_hardcastle_962bd5,Acting,Actor,,4
mov_the_butler_2013_54d78b,per_lee_daniels_91005b,Directing,Director,,1
mov_the_butler_2013_54d78b,per_forest_whitaker_7dd0fa,Acting,Actor,,1
mov_the_butler_2013_54d78b,per_oprah_winfrey_b53724,Acting,Actor,,2
mov_the_butler_2013_54d78b,per_david_oyelowo_87bb3d,Acting,Actor,,3
mov_the_butler_2013_54d78b,per_liam_neeson_dc6bad,Acting,Actor,,4
mov_the_butler_2013_54d78b,per_john_cusack_957638,Acting,Actor,,5
mov_the_cabin_in_the_woods_2012_277dcc,per_drew_goddard_982a2e,Directing,Director,,1
mov_the_cabin_in_the_woods_2012_277dcc,per_richard_jenkins_02350e,Acting,Actor,,1
mov_the_cabin_in_the_woods_2012_277dcc,per_bradley_whitford_59ae24,Acting,Actor,,2
mov_the_cabin_in_the_woods_2012_277dcc,per_jesse_williams_eac86f,Acting,Actor,,3
mov_the_cabin_in_the_woods_2012_277dcc,per_chris_hemsworth_c6dec7,Acting,Actor,,4
mov_the_cabin_in_the_woods_2012_277dcc,per_kristen_connolly_450383,Acting,Actor,,5
mov_the_call_2013_c11cc7,per_brad_anderson_0624ef,Directing,Director,,1
mov_the_call_2013_c11cc7,per_abigail_breslin_4ea9db,Acting,Actor,,1
mov_the_call_2013_c11cc7,per_halle_berry_f57d6c,Acting,Actor,,2
mov_the_call_2013_c11cc7,per_morris_chestnut_ee3a20,Acting,Actor,,3
mov_the_call_2013_c11cc7,per_michael_eklund_1ce1c4,Acting,Actor,,4
mov_the_call_2013_c11cc7,per_michael_imperioli_092776,Acting,Actor,,5
mov_the_campaign_2012_e8a482,per_jay_roach_067f72,Directing,Director,,1
mov_the_campaign_2012_e8a482,per_will_ferrell_e27bf7,Acting,Actor,,1
mov_the_campaign_2012_e8a482,per_zach_galifianakis_13428f,Acting,Actor,,2
mov_the_campaign_2012_e8a482,per_jason_sudeikis_66ff40,Acting,Actor,,3
mov_the_campaign_2012_e8a482,per_katherine_lanasa_91d98b,Acting,Actor,,4
mov_the_campaign_2012_e8a482,per_dylan_mcdermott_7e8f72,Acting,Actor,,5
mov_the_cold_light_of_day_2012_b87e12,per_mabrouk_el_mechri_976435,Directing,Director,,1
mov_the_cold_light_of_day_2012_b87e12,per_henry_cavill_6852c3,Acting,Actor,,1
mov_the_cold_light_of_day_2012_b87e12,per_bruce_willis_4529e1,Acting,Actor,,2
mov_the_cold_light_of_day_2012_b87e12,per_sigourney_weaver_e03e4e,Acting,Actor,,3
mov_the_cold_light_of_day_2012_b87e12,per_veronica_echegui_336b48,Acting,Actor,,4
mov_the_cold_light_of_day_2012_b87e12,per_roschoy_zem_2645d8,Acting,Actor,,5
mov_the_collection_2012_8b8a41,per_marcus_dunstan_3fd178,Directing,Director,,1
mov_the_collection_2012_8b8a41,per_josh_stewart_043349,Acting,Actor,,1
mov_the_collection_2012_8b8a41,per_emma_fitzpatrick_2591e8,Acting,Actor,,2
mov_the_conjuring_2013_5fd30d,per_james_wan_0f585e,Directing,Director,,1
mov_the_conjuring_2013_5fd30d,per_patrick_wilson_fba0ce,Acting,Actor,,1
mov_the_conjuring_2013_5fd30d,per_vera_farmiga_f94354,Acting,Actor,,2
mov_the_conjuring_2013_5fd30d,per_ron_livingston_a9ed1e,Acting,Actor,,3
mov_the_conjuring_2013_5fd30d,per_lili_taylor_46c935,Acting,Actor,,4
mov_the_conjuring_2013_5fd30d,per_shannon_kook_64b88f,Acting,Actor,,5
mov_the_conjuring_2_2016_594a70,per_james_wan_0f585e,Directing,Director,,1
mov_the_conjuring_2_2016_594a70,per_patrick_wilson_fba0ce,Acting,Actor,,1
mov_the_conjuring_2_2016_594a70,per_vera_farmiga_f94354,Acting,Actor,,2
mov_the_croods_2013_cda5f8,per_chris_sanders_82a558,Directing,Director,,1
mov_the_croods_2013_cda5f8,per_kirk_demicco_131378,Directing,Director,,2
mov_the_croods_2013_cda5f8,per_nicolas_cage_e6d710,Acting,Actor,,1
mov_the_croods_2013_cda5f8,per_ryan_reynolds_e0d20e,Acting,Actor,,2
mov_the_croods_2013_cda5f8,per_emma_stone_19275c,Acting,Actor,,3
mov_the_croods_2013_cda5f8,per_catherine_keener_df3f47,Acting,Actor,,4
mov_the_croods_2013_cda5f8,per_clark_duke_e1cbe8,Acting,Actor,,5
mov_the_danish_girl_2015_b012a1,per_tom_hooper_809093,Directing,Director,,1
mov_the_danish_girl_2015_b012a1,per_eddie_redmayne_19562e,Acting,Actor,,1
mov_the_danish_girl_2015_b012a1,per_alicia_vikander_d313ec,Acting,Actor,,2
mov_the_danish_girl_2015_b012a1,per_matthias_schoenaerts_189f4e,Acting,Actor,,3
mov_the_danish_girl_2015_b012a1,per_ben_whishaw_171334,Acting,Actor,,4
mov_the_darkness_2016_d6cddc,per_greg_mclean_c427f4,Directing,Director,,1
mov_the_darkness_2016_d6cddc,per_kevin_bacon_682b53,Acting,Actor,,1
mov_the_darkness_2016_d6cddc,per_radha_mitchell_444916,Acting,Actor,,2
mov_the_darkness_2016_d6cddc,per_david_mazouz_de5ee0,Acting,Actor,,3
